Epoch,Train_Loss,Val_Loss,Error_Rate
489,0.38627207883890124,1.184707969207974,0.7984358903690728
490,0.4007167904705241,1.2264095703961657,0.8256927799256416
491,0.39997164624324744,1.1559295271632863,0.7559578809200389
492,0.39426100383634155,1.0989144922179335,0.7046534883815919
493,0.4042565649834232,1.2480798163451254,0.8438232513617022
494,0.41409262971601624,1.2162728937726248,0.8021802640566086
495,0.4028608952311502,1.3258030360071535,0.9229421407760033
496,0.3982015053431193,1.1422604961759026,0.7440589908327833
497,0.40522913224455237,1.3849086829954211,0.9796795507508688
498,0.409188241198443,1.1109836676212794,0.7017954264228364
499,0.40722275665704755,1.3040418347398586,0.896819078082811
500,0.39955919376318005,1.1569049476152833,0.7573457538521032
